Year,Agency Name,Name of Donor (Individual or Firm),Value of Donation,Agency Category,Donation Type,Unique Identifier,Gender,Age,Education Level,Employment Status,Internet Access,Marital Status,Ethnicity,Location
2019,Education (Department of),Latchkey Program at 20K112 ; SELF SUSTAINING 10 9,145994.18,Education,Monetary Donation,DONOR_432,Female,45.0,High School or Less,Full-Time,Yes,Married,Black or African American,Urban
2019,Education (Department of),Latchkey Program at 31R003 ; SELF SUSTAINING 57 0,120000.0,Education,Monetary Donation,DONOR_433,Male,25.0,Doctorate,Full-Time,Yes,Married,Hispanic or Latino,Urban
2019,Education (Department of),Latchkey Program at 31R003 ; SELF SUSTAINING 57 9,455000.0,Education,Monetary Donation,DONOR_434,Female,43.0,College,Full-Time,Yes,Widowed,White,Rural
2019,Education (Department of),Latchkey Program at 31R004 ; SELF SUSTAINING 30 0,80000.0,Education,Monetary Donation,DONOR_435,Female,34.0,Masters Level,Full-Time,Yes,Divorced,White,Suburban
2019,Education (Department of),Latchkey Program at 31R006 ; SELF SUSTAINING 15 0,168000.0,Education,Monetary Donation,DONOR_436,Male,38.0,College,Full-Time,Yes,Married,Asian,Urban
2019,Education (Department of),Latchkey Program at 31R006 ; SELF SUSTAINING 15 9,434500.0,Education,Monetary Donation,DONOR_437,Male,43.0,College,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),Latchkey Program at 31R050 ; SELF SUSTAINING 90 9,877000.0,Education,Monetary Donation,DONOR_438,Male,22.0,Doctorate,Full-Time,Yes,Married,White,Suburban
2019,Education (Department of),Latchkey Program at 31R054 ; SELF SUSTAINING 21 0,285000.0,Education,Monetary Donation,DONOR_439,Female,26.0,College,Full-Time,Yes,Single,Asian,Urban
2019,Education (Department of),Latchkey Program at 31R054 ; SELF SUSTAINING 21 9,822000.0,Education,Monetary Donation,DONOR_440,Female,47.0,College,Full-Time,Yes,Widowed,White,Urban
2019,Education (Department of),Latchkey Program at 31R058 ; SELF SUSTAINING 29 0,141515.0,Education,Monetary Donation,DONOR_441,Male,23.0,College,Part-Time,Yes,Married,Black or African American,Urban
2019,Education (Department of),Latchkey Program at 31R058 ; SELF SUSTAINING 29 9,1054098.5,Education,Monetary Donation,DONOR_442,Female,34.0,College,Unemployed,Yes,Single,Black or African American,Suburban
2019,Education (Department of),LDC i3 Teacher Leader PD Stipend ; 04M083 LDC i3 Teacher Leader PD Stipend ; PRIVATE GRANT  30  0,10000.0,Education,Monetary Donation,DONOR_443,Female,54.0,High School or Less,Full-Time,Yes,Married,Asian,Urban
2019,Education (Department of),LDC i3 Teacher Leader PD Stipend ; 04M182 LDC i3 Teacher Leader PD Stipend ; PRIVATE GRANT  31  0,10000.0,Education,Monetary Donation,DONOR_444,Male,41.0,High School or Less,Full-Time,Yes,Single,Black or African American,Suburban
2019,Education (Department of),Learning Technology - iLearn NYC District 31 ; STATE MISC. 68     0,100000.0,Education,Monetary Donation,DONOR_445,Male,44.0,College,Full-Time,Yes,Married,White,Suburban
2019,Education (Department of),Learning Technology Award for 11X370 - Project # 0647-18-5018 ; MISC STATE  61     8,99072.0,Education,Monetary Donation,DONOR_446,Male,61.0,Masters Level,Full-Time,Yes,Married,Hispanic or Latino,Urban
2019,Education (Department of),Levi Strauss ; PS 525K - Music ; Fund for Public Schools ; FUNDS PUB SCHL 21  0,119900.0,Education,Monetary Donation,DONOR_447,Female,28.0,High School or Less,Part-Time,Yes,Single,White,Suburban
2019,Education (Department of),Library of Congress Literacy Award ; PRIVATE GRANT  32  9,50750.0,Education,Monetary Donation,DONOR_448,Female,27.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),Literacy Design Collaborative ; 04M083 LDC i3 Teacher Leader PD Stipend ; PRIVATE GRANT  37  0,20000.0,Education,Monetary Donation,DONOR_449,Male,38.0,Doctorate,Full-Time,Yes,Divorced,Black or African American,Urban
2019,Education (Department of),Lower East Side Girls Club ; PS M188 - SEL ; Fund for Public Schools ; FUNDS PUB SCHL 396 9,5762.0,Education,Monetary Donation,DONOR_450,Male,53.0,College,Part-Time,Yes,Single,White,Urban
2019,Education (Department of),M. Brown ; PS 87X - dual language ; Fund for Public Schools ; FUNDS PUB SCHL 61  0,10606.0,Education,Monetary Donation,DONOR_451,Female,62.0,College,Full-Time,Yes,Single,Hispanic or Latino,Rural
2019,Education (Department of),M. Wapner ; PS 135K - Library support ; Fund for Public Schools ; FUNDS PUB SCHL 49  0,30000.0,Education,Monetary Donation,DONOR_452,Female,31.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),Magnet Grant Award for District 8/11 ; MAGNET SCH FED 03  9,3057731.0,Education,Monetary Donation,DONOR_453,Female,43.0,College,Unemployed,Yes,Married,White,Urban
2019,Education (Department of),Magnet Grant Award for Districts 8/11 ; MAGNET SCH FED 03  0,2902269.0,Education,Monetary Donation,DONOR_454,Female,26.0,High School or Less,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),Marble Hill School for International Studies ; Trip to China ; SELF SUSTAINING 10 9,5462.88,Education,Monetary Donation,DONOR_455,Female,19.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),Marine JROTC ; Marine JROTC Reimbursable Allocation for 31R455 ; ROTC  13           0,134657.19,Education,Monetary Donation,DONOR_456,Female,38.0,College,Unemployed,Yes,Single,White,Suburban
2019,Education (Department of),Matisse Foundation ; Matisse School grants ; Fund for Public Schools ; FUNDS PUB SCHL 71  0,299998.0,Education,Monetary Donation,DONOR_457,Female,27.0,Masters Level,Full-Time,Yes,Married,Black or African American,Urban
2019,Education (Department of),Matisse Foundation ; PS 190X - Art ; Fund for Public Schools ; FUNDS PUB SCHL 363 9,100000.0,Education,Monetary Donation,DONOR_458,Female,34.0,Masters Level,Full-Time,Yes,Married,White,Suburban
2019,Education (Department of),Matisse Foundation ; PS 318X - Matisse ; Fund for Public Schools ; FUNDS PUB SCHL 359 9,100000.0,Education,Monetary Donation,DONOR_459,Female,18.0,College,Full-Time,Yes,Divorced,White,Urban
2019,Education (Department of),Matisse Foundation ; PS 378M - Arts ; Fund for Public Schools ; FUNDS PUB SCHL 390 9,40000.0,Education,Monetary Donation,DONOR_460,Female,25.0,College,Unemployed,Yes,Married,White,Urban
2019,Education (Department of),Matisse Foundation ; PS 588K - Matisse ; Fund for Public Schools ; FUNDS PUB SCHL 59  0,100000.0,Education,Monetary Donation,DONOR_461,Female,33.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),Matisse Foundation ; PS 678K - Arts ; Fund for Public Schools ; FUNDS PUB SCHL 371 9,100000.0,Education,Monetary Donation,DONOR_462,Male,38.0,College,Full-Time,Yes,Married,White,Suburban
2019,Education (Department of),MDRC ; Paraprofessional Salary at 22K197 ; PRIVATE GRANT  32  0,45000.0,Education,Monetary Donation,DONOR_463,Female,36.0,Doctorate,Full-Time,Yes,Single,White,Suburban
2019,Education (Department of),MDRC ; Paraprofessional Salary at 22K217 ; PRIVATE GRANT  33  0,45000.0,Education,Monetary Donation,DONOR_464,Female,19.0,College,Full-Time,No,Married,White,Urban
2019,Education (Department of),Mentor Teacher/Internship Program ; MENTOR TEACHER     0,1015793.0,Education,Monetary Donation,DONOR_465,Male,32.0,College,Part-Time,Yes,Widowed,White,Urban
2019,Education (Department of),Miscelleneous Facilities Projects ; SELF SUSTAINING 70 0,726031.75,Education,Monetary Donation,DONOR_466,Male,26.0,College,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),Miscelleneous Facilities Projects ; SELF SUSTAINING 70 9,3024490.3,Education,Monetary Donation,DONOR_467,Male,65.0,Masters Level,Full-Time,No,Married,White,Suburban
2019,Education (Department of),MNS PTA Inc ; 02M290 MNS PTA Inc ; PRIV PTA GRANT 13  0,200000.0,Education,Monetary Donation,DONOR_468,Female,29.0,Masters Level,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),Model P-20 Partnerships/Prin Prep   ; TITLE IIA P-20     9,1000525.0,Education,Monetary Donation,DONOR_469,Female,33.0,Doctorate,Part-Time,Yes,Married,Hispanic or Latino,Suburban
2019,Education (Department of),MorningSide Center for Teaching Social Responsibility ; 19K364 - MorningSide Center for Teaching Social Responsibility Grant ; PRIVATE GRANT  45  9,8008.22,Education,Monetary Donation,DONOR_470,Male,47.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),MorningSideCenter for Teaching Social Responsibility ; 19K663 - MorningSide Center for Teaching Social Responsibility i3 Program ; PRIVATE GRANT  47  9,6823.2,Education,Monetary Donation,DONOR_471,Female,62.0,Masters Level,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 10 ; STATE MISC. 77     9,290922.0,Education,Monetary Donation,DONOR_472,Male,37.0,College,Full-Time,No,Divorced,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 11 ; STATE MISC. 78     9,125087.0,Education,Monetary Donation,DONOR_473,Female,35.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 12 ; STATE MISC. 79     9,153047.0,Education,Monetary Donation,DONOR_474,Female,39.0,College,Full-Time,No,Divorced,White,Suburban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 13 ; STATE MISC. 80     9,49295.0,Education,Monetary Donation,DONOR_475,Male,35.0,College,Full-Time,No,Married,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 14 ; STATE MISC. 81     9,49450.0,Education,Monetary Donation,DONOR_476,Male,34.0,High School or Less,Full-Time,Yes,Married,White,Rural
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 16 ; STATE MISC. 82     9,45137.0,Education,Monetary Donation,DONOR_477,Female,22.0,Masters Level,Full-Time,Yes,Married,Hispanic or Latino,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 17 ; STATE MISC. 86     9,20259.0,Education,Monetary Donation,DONOR_478,Male,34.0,College,Full-Time,Yes,Married,Hispanic or Latino,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 18 ; STATE MISC. 89     9,17639.0,Education,Monetary Donation,DONOR_479,Male,19.0,High School or Less,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 19 ; STATE MISC. 90     9,156667.0,Education,Monetary Donation,DONOR_480,Female,59.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 22 ; STATE MISC. 96     9,28499.0,Education,Monetary Donation,DONOR_481,Female,33.0,College,Part-Time,Yes,Single,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 23 ; STATE MISC. 99     9,145500.0,Education,Monetary Donation,DONOR_482,Female,29.0,Doctorate,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 25 ; STATE MISC. 750    9,144344.0,Education,Monetary Donation,DONOR_483,Female,58.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 26 ; STATE MISC. 751    9,114382.0,Education,Monetary Donation,DONOR_484,Male,40.0,College,Full-Time,Yes,Married,Hispanic or Latino,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 27 ; STATE MISC. 752    9,176386.0,Education,Monetary Donation,DONOR_485,Female,39.0,College,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 28 ; STATE MISC. 753    9,9628.0,Education,Monetary Donation,DONOR_486,Female,40.0,College,Full-Time,Yes,Married,Black or African American,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 3 ; STATE MISC. 71     9,37665.0,Education,Monetary Donation,DONOR_487,Female,36.0,High School or Less,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 30 ; STATE MISC. 754    9,21336.0,Education,Monetary Donation,DONOR_488,Male,19.0,College,Part-Time,Yes,Widowed,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 32 ; STATE MISC. 755    9,62544.0,Education,Monetary Donation,DONOR_489,Female,22.0,College,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 4 ; STATE MISC. 72     9,40669.0,Education,Monetary Donation,DONOR_490,Female,41.0,Masters Level,Full-Time,No,Married,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 5 ; STATE MISC. 73     9,68011.0,Education,Monetary Donation,DONOR_491,Female,43.0,College,Part-Time,Yes,Single,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 7 ; STATE MISC. 74     9,274054.0,Education,Monetary Donation,DONOR_492,Male,24.0,Masters Level,Full-Time,No,Married,Hispanic or Latino,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 8 ; STATE MISC. 75     9,278060.0,Education,Monetary Donation,DONOR_493,Female,45.0,College,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),My Brother's Keeper Challenge Grant - District 9 ; STATE MISC. 76     9,307173.0,Education,Monetary Donation,DONOR_494,Male,35.0,Masters Level,Full-Time,Yes,Married,White,Suburban
2019,Education (Department of),My Brothers Keeper Exemplary School Model  - District 16 ; STATE MISC. 60     9,218012.0,Education,Monetary Donation,DONOR_495,Female,28.0,Doctorate,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),My Brothers Keeper Exemplary Schools Model - District 29 ; STATE MISC. 61     9,218012.0,Education,Monetary Donation,DONOR_496,Female,22.0,College,Full-Time,Yes,Single,White,Rural
2019,Education (Department of),My Brothers Keeper Exemplary Schools Model Dist 7 ; STATE MISC. 59     9,436024.0,Education,Monetary Donation,DONOR_497,Female,39.0,Masters Level,Part-Time,Yes,Married,White,Suburban
2019,Education (Department of),National Grid ; PS 258Q - NG ; Fund for Public Schools ; FUNDS PUB SCHL 24  0,46400.0,Education,Monetary Donation,DONOR_498,Female,32.0,College,Full-Time,Yes,Married,White,Rural
2019,Education (Department of),National Parks of New York Harbor ; 02M139 National Parks of New York Harbor ; AIR FORCE JR. ROTC @ EVANDER CHILDS H.S.,100000.0,Education,Monetary Donation,DONOR_499,Female,24.0,High School or Less,Part-Time,Yes,Single,White,Urban
2019,Education (Department of),Navy JROTC ; Navy JROTC Reimbursable Allocation for 31R450 ; ROTC  14           0,134904.74,Education,Monetary Donation,DONOR_500,Female,42.0,College,Full-Time,Yes,Single,Asian,Urban
2019,Education (Department of),Neighborhood School Grant - Walentas ; FUNDS PUB SCHL 51  0,313891.0,Education,Monetary Donation,DONOR_501,Male,50.0,High School or Less,Full-Time,No,Married,Hispanic or Latino,Suburban
2019,Education (Department of),Network Connectivity ; SELF SUSTAINING 17 0,25238.08,Education,Monetary Donation,DONOR_502,Female,25.0,College,Full-Time,No,Single,White,Suburban
2019,Education (Department of),Network Connectivity ; SELF SUSTAINING 17 9,9240.99,Education,Monetary Donation,DONOR_503,Male,20.0,College,Full-Time,Yes,Divorced,White,Urban
2019,Education (Department of),New Vision ; New Vision grant for Queens College-New Visions-DOE Urban Teacher Residency ; NEW VISIONS 7,5600.0,Education,Monetary Donation,DONOR_504,Female,18.0,Doctorate,Full-Time,Yes,Married,Hispanic or Latino,Urban
2019,Education (Department of),"New Vision For Public Schools, Inc. ; New Vision for Public Schools NSI Gates at 17K539 and 20K490 ; NEW VISIONS 8",10000.0,Education,Monetary Donation,DONOR_505,Male,24.0,High School or Less,Full-Time,Yes,Widowed,Black or African American,Urban
2019,Education (Department of),New Visions - Charles Hayden Foundation ; FOUNDATION GRNT 02 6,41525.0,Education,Monetary Donation,DONOR_506,Male,37.0,Masters Level,Full-Time,Yes,Single,White,Rural
2019,Education (Department of),New Visions ; NEW VISIONS 08     9,96692.7,Education,Monetary Donation,DONOR_507,Female,36.0,College,Part-Time,No,Married,White,Urban
2019,Education (Department of),"New Visions ; New Visions Award for 08X377, 10X353, 09X252, 09X260 and 11X542 for New Visions Curriculum PD ; NEW VISIONS 18     0",9926.0,Education,Monetary Donation,DONOR_508,Female,38.0,High School or Less,Full-Time,Yes,Married,Other,Urban
2019,Education (Department of),"New Visions ; New Visions Award for 09X252, 10X243, 10X374, 10X477, 12X267, 12X271 for NSI Gates work ; NEW VISIONS 19     0",30000.0,Education,Monetary Donation,DONOR_509,Female,29.0,Masters Level,Full-Time,Yes,Married,White,Rural
2019,Education (Department of),New Visions ; New Visions Award to 10X284 ; NEW VISIONS 21     0,7946.62,Education,Monetary Donation,DONOR_510,Male,50.0,College,Full-Time,Yes,Single,Black or African American,Suburban
